tekno,35868464444.8,720791095.5,2.0,23,13
gyo,32835272529.1,41305234.2,0.1,27,20
banka,87798325298.4,3655962250.7,4.2,3,2
bist30,202068958962.5,8401058946.6,4.2,19,5
harz,49309676024.8,394451440.2,0.8,45,50
bist500,400194069701.9,9652096853.2,2.4,225,174
enerji,14888109622.3,53278917.0,0.4,14,18
bist100,276472183137.3,8406233926.2,3.0,50,40
fonlar,8474178942.4,919898379.7,10.9,6,5
fin_sigorta,10237374165.9,467408347.2,4.6,6,5
cim_ins,22729687866.1,-811355190.0,-3.6,9,14
