tekno,41452422418.9,638567681.5,1.5,28,8
gyo,36235297887.1,1709907918.7,4.7,24,23
banka,73251193267.8,-3082858743.0,-4.2,5,3
bist30,178724691585.3,-2134551869.5,-1.2,11,15
harz,55110222852.5,209285332.0,0.4,45,50
bist500,385110943063.3,2305373144.6,0.6,200,201
enerji,14248069344.5,321902849.3,2.3,16,16
bist100,253583984079.7,-2443575388.5,-1.0,35,57
fonlar,13227276051.9,538672044.2,4.1,6,5
fin_sigorta,8824014823.7,280108152.1,3.2,6,5
cim_ins,22309204080.0,-68816873.8,-0.3,12,11
