tekno,53103699000.7,3646919135.0,6.9,14,21
gyo,56333603066.8,-403599331.9,-0.7,18,29
banka,101131090390.9,-3003248502.2,-3.0,5,3
bist30,251121860847.5,5120082071.7,2.0,12,12
harz,71358004611.6,-243846579.7,-0.3,45,50
bist500,502382089961.4,4122304466.4,0.8,187,212
enerji,23109851396.8,349139466.3,1.5,16,16
bist100,349338160657.6,5607335150.1,1.6,41,49
fonlar,14598312327.3,1977446073.6,13.5,5,5
fin_sigorta,12280835076.9,117508364.7,1.0,5,6
cim_ins,25285966698.6,-232398729.8,-0.9,14,9
