tekno,74184201781.7,3807390571.7,5.1,20,15
gyo,52943958329.5,1617025990.0,3.1,28,19
banka,134953708557.0,5021243990.8,3.7,4,2
bist30,356874519634.5,18974361575.4,5.3,19,1
harz,77910684262.5,206252866.0,0.3,57,38
bist500,627154788660.8,30408138043.6,4.8,275,118
enerji,26432940918.1,125407373.8,0.5,22,10
bist100,501336182355.8,26682763912.8,5.3,72,12
fonlar,11732543637.3,1263550149.5,10.8,6,5
