tekno,47666219622.3,-447229751.0,-0.9,26,10
gyo,39336835260.8,932353882.3,2.4,30,17
banka,112016699164.1,-9379118013.6,-8.4,3,5
bist30,254683284503.9,292494569.3,0.1,16,9
harz,54328487315.7,502054830.9,0.9,54,41
bist500,505753181839.1,-1419741089.2,-0.3,235,165
enerji,17866091013.5,668681160.5,3.7,24,8
bist100,366708417581.1,-676568136.9,-0.2,48,43
fonlar,19021962783.2,-2125966863.2,-11.2,5,6
