tekno,45320976165.8,409441622.7,0.9,17,19
gyo,37945847971.1,488400772.5,1.3,25,22
banka,112896047119.8,-8236419440.4,-7.3,3,5
bist30,269165802648.1,1904068932.5,0.7,14,11
harz,62830489703.4,549945161.9,0.9,56,39
bist500,492532267794.5,2902107402.8,0.6,220,180
enerji,22822922796.6,901738725.1,4.0,24,8
bist100,382220410297.4,5389537976.1,1.4,57,34
fonlar,18395248891.1,-2109774405.1,-11.5,4,7
fin_sigorta,8995096338.6,-242366428.6,-2.7,5,6
cim_ins,18724922930.8,771077046.7,4.1,18,5
